Happy,Amusing,Beauty,Calm,Energizing,Angry,Triumphant,prolific_id,stimulus_id,age,Country of Birth,Current Country of Residence,Current UK area of residence,Employment Status,First Language,Hearing difficulties,Nationality,Sex,Student Status,tmf_core,tmf_would_like_to_be,tmf_interests_seen_as,tmf_attitudes_seen_as,tmf_behaviour_seen_as,tmf_appearance_seen_as,sex,gender_identity,gender_text,sex_orientation,orient_text,ethnicity,disability,community_sss,national_sss,target,tmf_avg,tmf_label,sss_avg
5,2,2,2,4,1,1,56235e19ed6e5a0011c80a7b,cYszuGaptkk,40,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,English,No,United Kingdom,Female,No,7.0,7.0,7.0,7.0,7.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,5.0,5.0,mix,7.0,resolutely feminine,5.0
2,3,1,1,3,2,3,60d1c82e42c14a1bfe66293c,HO-GyyhtDnA,31,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,4.0,5.0,Female,Woman,,Heterosexual (straight),,White,Yes,6.0,4.0,masc,4.5,neither nor,5.0
4,2,2,1,5,1,1,56235e19ed6e5a0011c80a7b,Zl-50U1tsBM,40,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,English,No,United Kingdom,Female,No,7.0,7.0,7.0,7.0,7.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,5.0,5.0,masc,7.0,resolutely feminine,5.0
4,5,4,3,3,2,3,5eede63f737c352242d67b5b,pdzliNhlqWI,36,United Kingdom,United Kingdom,Wales,Full-Time,English,No,United Kingdom,Male,No,4.0,4.0,4.0,4.0,3.0,3.0,Male,Man,,Bisexual,,White,Yes,4.0,3.0,fem,3.6666666666666665,neither nor,3.5
5,6,1,1,2,1,1,56235e19ed6e5a0011c80a7b,2-m3SEGs0kM,40,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,English,No,United Kingdom,Female,No,7.0,7.0,7.0,7.0,7.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,5.0,5.0,mix,7.0,resolutely feminine,5.0
6,6,4,5,4,1,2,60fb323fd098c157e1e985ae,2-m3SEGs0kM,66,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,7.0,7.0,4.0,5.0,4.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,7.0,7.0,mix,5.666666666666667,resolutely feminine,7.0
4,3,4,3,5,5,4,5eede63f737c352242d67b5b,Zl-50U1tsBM,36,United Kingdom,United Kingdom,Wales,Full-Time,English,No,United Kingdom,Male,No,4.0,4.0,4.0,4.0,3.0,3.0,Male,Man,,Bisexual,,White,Yes,4.0,3.0,masc,3.6666666666666665,neither nor,3.5
1,1,1,1,1,2,1,59664cebaf78da0001a22b4a,HO-GyyhtDnA,37,United Kingdom,United Kingdom,Scotland,Part-Time,English,No,United Kingdom,Female,DATA EXPIRED,7.0,7.0,7.0,7.0,7.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,3.0,masc,7.0,resolutely feminine,3.0
4,4,4,4,3,2,2,5eede63f737c352242d67b5b,VIqv8YRVDuY,36,United Kingdom,United Kingdom,Wales,Full-Time,English,No,United Kingdom,Male,No,4.0,4.0,4.0,4.0,3.0,3.0,Male,Man,,Bisexual,,White,Yes,4.0,3.0,fem,3.6666666666666665,neither nor,3.5
5,4,4,5,2,1,1,60fb323fd098c157e1e985ae,VIqv8YRVDuY,66,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,7.0,7.0,4.0,5.0,4.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,7.0,7.0,fem,5.666666666666667,resolutely feminine,7.0
3,1,2,3,6,4,4,5bd4f33c4b4f9e0001130cc5,Zl-50U1tsBM,24,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,Yes,2.0,2.0,1.0,1.0,1.0,2.0,Male,Man,,Heterosexual (straight),,Other,No,5.0,4.0,masc,1.5,resolutely masculine,4.5
3,2,2,2,2,1,1,59664cebaf78da0001a22b4a,2-m3SEGs0kM,37,United Kingdom,United Kingdom,Scotland,Part-Time,English,No,United Kingdom,Female,DATA EXPIRED,7.0,7.0,7.0,7.0,7.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,3.0,mix,7.0,resolutely feminine,3.0
5,6,6,5,5,2,5,60fb323fd098c157e1e985ae,cYszuGaptkk,66,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,7.0,7.0,4.0,5.0,4.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,7.0,7.0,mix,5.666666666666667,resolutely feminine,7.0
6,6,2,1,3,1,1,5dbcab7226c04c250046cab5,2-m3SEGs0kM,40,United Kingdom,United Kingdom,Northern Ireland,Part-Time,English,No,United Kingdom,Female,Yes,5.0,5.0,5.0,5.0,5.0,5.0,Female,Woman,,Heterosexual (straight),,White,Yes,5.0,5.0,mix,5.0,resolutely feminine,5.0
6,5,3,7,2,1,2,5bd4f33c4b4f9e0001130cc5,pdzliNhlqWI,24,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,Yes,2.0,2.0,1.0,1.0,1.0,2.0,Male,Man,,Heterosexual (straight),,Other,No,5.0,4.0,fem,1.5,resolutely masculine,4.5
1,1,1,1,2,1,1,59664cebaf78da0001a22b4a,Zl-50U1tsBM,37,United Kingdom,United Kingdom,Scotland,Part-Time,English,No,United Kingdom,Female,DATA EXPIRED,7.0,7.0,7.0,7.0,7.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,3.0,masc,7.0,resolutely feminine,3.0
3,2,3,3,2,1,1,59664cebaf78da0001a22b4a,VIqv8YRVDuY,37,United Kingdom,United Kingdom,Scotland,Part-Time,English,No,United Kingdom,Female,DATA EXPIRED,7.0,7.0,7.0,7.0,7.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,3.0,fem,7.0,resolutely feminine,3.0
3,1,1,1,6,5,6,5bd4f33c4b4f9e0001130cc5,HO-GyyhtDnA,24,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,Yes,2.0,2.0,1.0,1.0,1.0,2.0,Male,Man,,Heterosexual (straight),,Other,No,5.0,4.0,masc,1.5,resolutely masculine,4.5
4,4,3,2,6,4,3,60fb323fd098c157e1e985ae,Zl-50U1tsBM,66,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,7.0,7.0,4.0,5.0,4.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,7.0,7.0,masc,5.666666666666667,resolutely feminine,7.0
5,4,2,2,5,1,5,582ecbacc2e1310001685463,cYszuGaptkk,39,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,English,No,United Kingdom,Female,No,4.0,6.0,2.0,3.0,4.0,4.0,Female,Woman,,Heterosexual (straight),,White,No,4.0,4.0,mix,3.8333333333333335,neither nor,4.0
5,4,4,4,3,1,2,5cab5974785bb400176d3380,pdzliNhlqWI,52,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,4.0,5.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,3.0,fem,4.5,neither nor,3.0
5,3,2,2,5,5,7,582ecbacc2e1310001685463,Zl-50U1tsBM,39,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,English,No,United Kingdom,Female,No,4.0,6.0,2.0,3.0,4.0,4.0,Female,Woman,,Heterosexual (straight),,White,No,4.0,4.0,masc,3.8333333333333335,neither nor,4.0
1,1,1,1,6,1,2,5fbf5bb18fabf61b61f88006,Zl-50U1tsBM,21,United Kingdom,United Kingdom,Wales,Part-Time,English,No,United Kingdom,Male,Yes,1.0,1.0,1.0,1.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,4.0,masc,1.0,resolutely masculine,4.5
4,4,4,3,5,4,5,5c79211f477abb00168f7f72,HO-GyyhtDnA,55,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,6.0,6.0,6.0,6.0,7.0,7.0,I prefer not to answer,I prefer not to answer,,I prefer not to answer,,I prefer not to answer,No,6.0,6.0,masc,6.333333333333333,resolutely feminine,6.0
3,1,3,2,2,1,1,5fbf5bb18fabf61b61f88006,VIqv8YRVDuY,21,United Kingdom,United Kingdom,Wales,Part-Time,English,No,United Kingdom,Male,Yes,1.0,1.0,1.0,1.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,4.0,fem,1.0,resolutely masculine,4.5
6,4,6,6,5,1,5,6019f8c5abe00c1fd54f19d3,pdzliNhlqWI,32,Nigeria,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,No,Nigeria,Male,Yes,2.0,2.0,3.0,1.0,1.0,2.0,Male,Man,,Heterosexual (straight),,Black,No,6.0,6.0,fem,1.8333333333333333,resolutely masculine,6.0
4,3,3,1,5,4,5,57c426fa9fe51d00012391f1,HO-GyyhtDnA,57,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,6.0,4.0,5.0,6.0,Female,Woman,,Heterosexual (straight),,White,Yes,4.0,5.0,masc,5.166666666666667,resolutely feminine,4.5
7,4,7,6,7,1,7,6019f8c5abe00c1fd54f19d3,Zl-50U1tsBM,32,Nigeria,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,No,Nigeria,Male,Yes,2.0,2.0,3.0,1.0,1.0,2.0,Male,Man,,Heterosexual (straight),,Black,No,6.0,6.0,masc,1.8333333333333333,resolutely masculine,6.0
1,1,1,2,1,1,1,59664cebaf78da0001a22b4a,cYszuGaptkk,37,United Kingdom,United Kingdom,Scotland,Part-Time,English,No,United Kingdom,Female,DATA EXPIRED,7.0,7.0,7.0,7.0,7.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,3.0,mix,7.0,resolutely feminine,3.0
4,3,4,3,5,5,4,5eede63f737c352242d67b5b,HO-GyyhtDnA,36,United Kingdom,United Kingdom,Wales,Full-Time,English,No,United Kingdom,Male,No,4.0,4.0,4.0,4.0,3.0,3.0,Male,Man,,Bisexual,,White,Yes,4.0,3.0,masc,3.6666666666666665,neither nor,3.5
6,5,2,2,2,1,1,5dbcab7226c04c250046cab5,pdzliNhlqWI,40,United Kingdom,United Kingdom,Northern Ireland,Part-Time,English,No,United Kingdom,Female,Yes,5.0,5.0,5.0,5.0,5.0,5.0,Female,Woman,,Heterosexual (straight),,White,Yes,5.0,5.0,fem,5.0,resolutely feminine,5.0
5,2,2,3,5,2,3,5bd4f33c4b4f9e0001130cc5,cYszuGaptkk,24,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,Yes,2.0,2.0,1.0,1.0,1.0,2.0,Male,Man,,Heterosexual (straight),,Other,No,5.0,4.0,mix,1.5,resolutely masculine,4.5
2,1,2,1,6,6,6,5cab5974785bb400176d3380,Zl-50U1tsBM,52,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,4.0,5.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,3.0,masc,4.5,neither nor,3.0
7,4,5,5,2,1,3,5bd4f33c4b4f9e0001130cc5,VIqv8YRVDuY,24,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,Yes,2.0,2.0,1.0,1.0,1.0,2.0,Male,Man,,Heterosexual (straight),,Other,No,5.0,4.0,fem,1.5,resolutely masculine,4.5
7,4,6,4,6,3,6,6019f8c5abe00c1fd54f19d3,HO-GyyhtDnA,32,Nigeria,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,No,Nigeria,Male,Yes,2.0,2.0,3.0,1.0,1.0,2.0,Male,Man,,Heterosexual (straight),,Black,No,6.0,6.0,masc,1.8333333333333333,resolutely masculine,6.0
4,3,4,4,3,1,2,5cab5974785bb400176d3380,VIqv8YRVDuY,52,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,4.0,5.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,3.0,fem,4.5,neither nor,3.0
6,6,6,5,3,1,5,582ecbacc2e1310001685463,pdzliNhlqWI,39,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,English,No,United Kingdom,Female,No,4.0,6.0,2.0,3.0,4.0,4.0,Female,Woman,,Heterosexual (straight),,White,No,4.0,4.0,fem,3.8333333333333335,neither nor,4.0
4,2,3,1,6,3,6,57c426fa9fe51d00012391f1,Zl-50U1tsBM,57,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,6.0,4.0,5.0,6.0,Female,Woman,,Heterosexual (straight),,White,Yes,4.0,5.0,masc,5.166666666666667,resolutely feminine,4.5
5,3,5,5,3,3,3,5c79211f477abb00168f7f72,VIqv8YRVDuY,55,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,6.0,6.0,6.0,6.0,7.0,7.0,I prefer not to answer,I prefer not to answer,,I prefer not to answer,,I prefer not to answer,No,6.0,6.0,fem,6.333333333333333,resolutely feminine,6.0
1,1,1,1,5,3,1,5fbf5bb18fabf61b61f88006,HO-GyyhtDnA,21,United Kingdom,United Kingdom,Wales,Part-Time,English,No,United Kingdom,Male,Yes,1.0,1.0,1.0,1.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,4.0,masc,1.0,resolutely masculine,4.5
5,4,5,3,2,1,5,57c426fa9fe51d00012391f1,VIqv8YRVDuY,57,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,6.0,4.0,5.0,6.0,Female,Woman,,Heterosexual (straight),,White,Yes,4.0,5.0,fem,5.166666666666667,resolutely feminine,4.5
2,2,1,1,1,1,1,5fbf5bb18fabf61b61f88006,pdzliNhlqWI,21,United Kingdom,United Kingdom,Wales,Part-Time,English,No,United Kingdom,Male,Yes,1.0,1.0,1.0,1.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,4.0,fem,1.0,resolutely masculine,4.5
4,4,3,3,3,3,3,5eede63f737c352242d67b5b,2-m3SEGs0kM,36,United Kingdom,United Kingdom,Wales,Full-Time,English,No,United Kingdom,Male,No,4.0,4.0,4.0,4.0,3.0,3.0,Male,Man,,Bisexual,,White,Yes,4.0,3.0,mix,3.6666666666666665,neither nor,3.5
5,2,1,1,6,5,3,5dbcab7226c04c250046cab5,HO-GyyhtDnA,40,United Kingdom,United Kingdom,Northern Ireland,Part-Time,English,No,United Kingdom,Female,Yes,5.0,5.0,5.0,5.0,5.0,5.0,Female,Woman,,Heterosexual (straight),,White,Yes,5.0,5.0,masc,5.0,resolutely feminine,5.0
3,2,3,2,2,1,1,59664cebaf78da0001a22b4a,pdzliNhlqWI,37,United Kingdom,United Kingdom,Scotland,Part-Time,English,No,United Kingdom,Female,DATA EXPIRED,7.0,7.0,7.0,7.0,7.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,3.0,fem,7.0,resolutely feminine,3.0
6,4,4,5,2,1,2,60fb323fd098c157e1e985ae,pdzliNhlqWI,66,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,7.0,7.0,4.0,5.0,4.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,7.0,7.0,fem,5.666666666666667,resolutely feminine,7.0
6,1,1,1,4,1,4,5dbcab7226c04c250046cab5,cYszuGaptkk,40,United Kingdom,United Kingdom,Northern Ireland,Part-Time,English,No,United Kingdom,Female,Yes,5.0,5.0,5.0,5.0,5.0,5.0,Female,Woman,,Heterosexual (straight),,White,Yes,5.0,5.0,mix,5.0,resolutely feminine,5.0
6,2,5,4,6,1,5,6019f8c5abe00c1fd54f19d3,cYszuGaptkk,32,Nigeria,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,No,Nigeria,Male,Yes,2.0,2.0,3.0,1.0,1.0,2.0,Male,Man,,Heterosexual (straight),,Black,No,6.0,6.0,mix,1.8333333333333333,resolutely masculine,6.0
5,3,2,2,5,5,7,582ecbacc2e1310001685463,VIqv8YRVDuY,39,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,English,No,United Kingdom,Female,No,4.0,6.0,2.0,3.0,4.0,4.0,Female,Woman,,Heterosexual (straight),,White,No,4.0,4.0,fem,3.8333333333333335,neither nor,4.0
7,4,6,7,5,1,6,6019f8c5abe00c1fd54f19d3,VIqv8YRVDuY,32,Nigeria,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,No,Nigeria,Male,Yes,2.0,2.0,3.0,1.0,1.0,2.0,Male,Man,,Heterosexual (straight),,Black,No,6.0,6.0,fem,1.8333333333333333,resolutely masculine,6.0
2,2,1,1,3,1,1,5fbf5bb18fabf61b61f88006,2-m3SEGs0kM,21,United Kingdom,United Kingdom,Wales,Part-Time,English,No,United Kingdom,Male,Yes,1.0,1.0,1.0,1.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,4.0,mix,1.0,resolutely masculine,4.5
5,6,4,3,3,2,3,5cab5974785bb400176d3380,2-m3SEGs0kM,52,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,4.0,5.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,3.0,mix,4.5,neither nor,3.0
5,4,4,4,4,1,4,57c426fa9fe51d00012391f1,cYszuGaptkk,57,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,6.0,4.0,5.0,6.0,Female,Woman,,Heterosexual (straight),,White,Yes,4.0,5.0,mix,5.166666666666667,resolutely feminine,4.5
6,5,5,5,5,1,4,5e394c6546d3c11570e9f25d,2-m3SEGs0kM,40,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,English,No,United Kingdom,Male,DATA EXPIRED,3.0,2.0,3.0,4.0,4.0,3.0,Male,Man,,Heterosexual (straight),,White,No,6.0,7.0,mix,3.1666666666666665,neither nor,6.5
5,4,3,5,2,1,4,57c426fa9fe51d00012391f1,pdzliNhlqWI,57,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,6.0,4.0,5.0,6.0,Female,Woman,,Heterosexual (straight),,White,Yes,4.0,5.0,fem,5.166666666666667,resolutely feminine,4.5
4,3,3,3,6,4,6,5c79211f477abb00168f7f72,Zl-50U1tsBM,55,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,6.0,6.0,6.0,6.0,7.0,7.0,I prefer not to answer,I prefer not to answer,,I prefer not to answer,,I prefer not to answer,No,6.0,6.0,masc,6.333333333333333,resolutely feminine,6.0
6,6,4,4,6,2,6,60fb323fd098c157e1e985ae,HO-GyyhtDnA,66,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,7.0,7.0,4.0,5.0,4.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,7.0,7.0,masc,5.666666666666667,resolutely feminine,7.0
5,3,2,1,5,4,3,5dbcab7226c04c250046cab5,Zl-50U1tsBM,40,United Kingdom,United Kingdom,Northern Ireland,Part-Time,English,No,United Kingdom,Female,Yes,5.0,5.0,5.0,5.0,5.0,5.0,Female,Woman,,Heterosexual (straight),,White,Yes,5.0,5.0,masc,5.0,resolutely feminine,5.0
7,6,2,7,1,1,3,5bd4f33c4b4f9e0001130cc5,2-m3SEGs0kM,24,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,Yes,2.0,2.0,1.0,1.0,1.0,2.0,Male,Man,,Heterosexual (straight),,Other,No,5.0,4.0,mix,1.5,resolutely masculine,4.5
5,4,2,1,6,5,5,582ecbacc2e1310001685463,HO-GyyhtDnA,39,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,English,No,United Kingdom,Female,No,4.0,6.0,2.0,3.0,4.0,4.0,Female,Woman,,Heterosexual (straight),,White,No,4.0,4.0,masc,3.8333333333333335,neither nor,4.0
6,1,3,2,4,1,3,5dbcab7226c04c250046cab5,VIqv8YRVDuY,40,United Kingdom,United Kingdom,Northern Ireland,Part-Time,English,No,United Kingdom,Female,Yes,5.0,5.0,5.0,5.0,5.0,5.0,Female,Woman,,Heterosexual (straight),,White,Yes,5.0,5.0,fem,5.0,resolutely feminine,5.0
5,4,4,3,5,1,4,5cab5974785bb400176d3380,cYszuGaptkk,52,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,4.0,5.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,3.0,mix,4.5,neither nor,3.0
5,5,3,2,4,1,3,582ecbacc2e1310001685463,2-m3SEGs0kM,39,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,English,No,United Kingdom,Female,No,4.0,6.0,2.0,3.0,4.0,4.0,Female,Woman,,Heterosexual (straight),,White,No,4.0,4.0,mix,3.8333333333333335,neither nor,4.0
4,3,3,1,6,6,6,5cab5974785bb400176d3380,HO-GyyhtDnA,52,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,4.0,5.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,3.0,masc,4.5,neither nor,3.0
