Electric_Acoustic,Distorted_Clear,Many_FewInstruments,Loud_Soft,Heavy_Light,High pitch_Low pitch,Wide_Narrow_pitch_variation,Punchy_Smooth,Harmonious_Disharmonious,Clear_NoMelody,Repetitive_NonRepetitive,Complex_SimpleRhythm,Fast_SlowTempo,Dense_Sparse,Strong_WeakBeat,prolific_id,stimulus_id,age,Country of Birth,Current Country of Residence,Current UK area of residence,Employment Status,Experience with musical instruments,First Language,Hearing difficulties,Nationality,Sex,Student Status,target
4,3,3,4,3,3,4,4,3,3,4,3,3,4,3,5cec2831539ced0017fbc5f4,2-m3SEGs0kM,51,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
5,7,7,4,6,2,6,2,2,2,2,3,4,6,4,5c8d4db8c6eef00001bd2510,2-m3SEGs0kM,43,United Kingdom,United Kingdom,Wales,"Not in paid work (e.g. homemaker', 'retired or disabled)",Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
6,6,3,6,5,4,3,3,2,2,4,2,2,2,2,5ee9e46e9087b300082d46cd,Zl-50U1tsBM,30,United Kingdom,United Kingdom,"London, England ",Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Male,No,masc
5,6,5,6,6,3,4,5,2,2,4,3,3,3,4,5ee9e46e9087b300082d46cd,VIqv8YRVDuY,30,United Kingdom,United Kingdom,"London, England ",Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Male,No,fem
7,7,7,6,6,2,5,3,2,1,3,6,5,5,5,597f88ce7b7b850001fa4f3d,2-m3SEGs0kM,68,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
1,3,3,2,2,6,6,1,6,6,4,3,2,3,1,611bdc0a559f692248bf1c54,HO-GyyhtDnA,34,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
2,6,3,5,3,3,5,2,3,2,1,2,3,2,2,5f005223a990f702918306fe,Zl-50U1tsBM,34,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
6,6,3,3,6,2,6,2,3,2,2,5,2,3,5,5f005223a990f702918306fe,pdzliNhlqWI,34,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
2,2,3,2,3,6,2,1,5,5,6,2,2,2,2,61362316891827226628509d,Zl-50U1tsBM,56,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,3,3,3,3,6,5,2,5,5,3,4,3,2,3,611bdc0a559f692248bf1c54,Zl-50U1tsBM,34,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
6,3,5,6,7,2,5,4,5,3,3,5,2,6,6,61362316891827226628509d,cYszuGaptkk,56,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
4,3,3,4,6,5,4,3,6,6,5,4,3,4,6,58f4a7947b2e410001c2edde,VIqv8YRVDuY,63,United Kingdom,United Kingdom,Wales,Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
4,3,3,4,3,3,3,2,3,3,2,3,3,2,3,5cec2831539ced0017fbc5f4,pdzliNhlqWI,51,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
4,3,3,4,5,5,4,5,5,5,4,5,5,5,5,5cec2831539ced0017fbc5f4,Zl-50U1tsBM,51,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
3,3,3,6,3,4,5,5,3,3,3,3,3,3,3,5ee9e46e9087b300082d46cd,cYszuGaptkk,30,United Kingdom,United Kingdom,"London, England ",Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Male,No,mix
2,2,2,1,1,5,5,1,5,5,3,2,2,2,4,61362316891827226628509d,HO-GyyhtDnA,56,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,6156fe57a77ed18bda735726,HO-GyyhtDnA,51,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,3,2,2,2,6,5,2,6,6,3,3,3,2,6,5f58970c75be84000bd26e43,HO-GyyhtDnA,30,United Kingdom,United Kingdom,"London, England ",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
3,1,4,4,3,5,4,4,6,7,4,4,3,3,5,58f4a7947b2e410001c2edde,HO-GyyhtDnA,63,United Kingdom,United Kingdom,Wales,Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
7,7,7,7,7,1,4,4,4,4,4,4,4,4,4,6156fe57a77ed18bda735726,2-m3SEGs0kM,51,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
4,2,4,4,4,4,4,4,6,7,4,4,3,4,7,58f4a7947b2e410001c2edde,cYszuGaptkk,63,United Kingdom,United Kingdom,Wales,Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6156fe57a77ed18bda735726,VIqv8YRVDuY,51,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
2,7,6,4,5,3,2,3,2,5,3,3,4,5,3,5c8d4db8c6eef00001bd2510,pdzliNhlqWI,43,United Kingdom,United Kingdom,Wales,"Not in paid work (e.g. homemaker', 'retired or disabled)",Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
4,3,3,4,4,3,4,3,3,4,3,3,4,3,3,5cec2831539ced0017fbc5f4,cYszuGaptkk,51,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
3,6,3,6,4,5,3,3,2,6,3,3,4,2,5,5c8d4db8c6eef00001bd2510,Zl-50U1tsBM,43,United Kingdom,United Kingdom,Wales,"Not in paid work (e.g. homemaker', 'retired or disabled)",Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
3,4,4,3,4,4,5,4,4,5,3,4,4,3,3,5cec2831539ced0017fbc5f4,HO-GyyhtDnA,51,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,2,5,6,3,4,5,4,3,3,3,5,4,3,4,5ee9e46e9087b300082d46cd,HO-GyyhtDnA,30,United Kingdom,United Kingdom,"London, England ",Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Male,No,masc
5,6,3,6,6,3,4,3,1,1,2,5,3,4,3,5ee9e46e9087b300082d46cd,pdzliNhlqWI,30,United Kingdom,United Kingdom,"London, England ",Part-Time,Yes. For 3-4 years.,English,No,United Kingdom,Male,No,fem
6,7,6,6,7,2,5,6,3,2,2,6,5,5,6,60fcae5006b60b192967e47f,2-m3SEGs0kM,25,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
3,3,5,2,2,6,4,2,6,6,7,5,3,3,4,60fcae5006b60b192967e47f,Zl-50U1tsBM,25,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
2,2,4,1,7,7,7,1,7,7,7,7,6,6,6,60fcae5006b60b192967e47f,HO-GyyhtDnA,25,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
6,6,3,2,2,6,2,1,5,5,3,4,5,3,3,5c5cb335c378220001e5ed9b,HO-GyyhtDnA,55,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",DATA EXPIRED,Yes. For 3-4 years.,English,No,United Kingdom,Male,DATA EXPIRED,masc
3,6,3,2,7,3,4,3,2,2,4,6,6,5,6,60fcae5006b60b192967e47f,pdzliNhlqWI,25,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
3,5,6,6,7,3,3,6,3,7,7,7,3,5,5,60fcae5006b60b192967e47f,cYszuGaptkk,25,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
6,6,7,7,7,2,2,2,2,6,6,5,5,4,5,60fcae5006b60b192967e47f,VIqv8YRVDuY,25,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
6,7,6,5,6,5,5,6,2,4,3,6,4,3,3,5a81d2b6190420000155d995,VIqv8YRVDuY,53,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
6,6,5,5,5,6,6,3,2,2,2,7,3,3,2,61478fcbc820cdf835b652a5,pdzliNhlqWI,27,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
3,7,5,5,7,4,5,5,2,2,4,7,4,6,3,543e85adfdf99b7356902e90,pdzliNhlqWI,49,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
3,6,6,6,6,3,4,3,2,3,6,3,3,2,2,5a81d2b6190420000155d995,cYszuGaptkk,53,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
1,2,2,2,2,6,6,1,3,6,4,2,3,2,5,543e85adfdf99b7356902e90,HO-GyyhtDnA,49,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,2,3,2,2,3,3,2,5,4,4,6,4,3,3,5b47e287bc06c90001f8b67d,HO-GyyhtDnA,37,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,2,3,2,2,3,3,2,5,3,5,4,3,3,2,5b47e287bc06c90001f8b67d,Zl-50U1tsBM,37,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,3,4,3,5,3,3,2,5,5,5,5,4,6,5,5b47e287bc06c90001f8b67d,cYszuGaptkk,37,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
6,6,6,6,6,3,3,6,2,2,3,6,3,6,4,5c5cb335c378220001e5ed9b,pdzliNhlqWI,55,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",DATA EXPIRED,Yes. For 3-4 years.,English,No,United Kingdom,Male,DATA EXPIRED,fem
4,6,5,5,5,4,3,3,4,5,5,4,3,6,3,5c5cb335c378220001e5ed9b,cYszuGaptkk,55,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",DATA EXPIRED,Yes. For 3-4 years.,English,No,United Kingdom,Male,DATA EXPIRED,mix
6,6,5,5,5,3,3,4,4,4,2,6,4,5,4,5c5cb335c378220001e5ed9b,2-m3SEGs0kM,55,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",DATA EXPIRED,Yes. For 3-4 years.,English,No,United Kingdom,Male,DATA EXPIRED,mix
5,7,6,6,6,3,5,5,3,3,3,5,4,5,4,5c5cb335c378220001e5ed9b,VIqv8YRVDuY,55,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",DATA EXPIRED,Yes. For 3-4 years.,English,No,United Kingdom,Male,DATA EXPIRED,fem
7,7,6,6,6,3,5,6,2,1,1,6,3,4,3,5a81d2b6190420000155d995,pdzliNhlqWI,53,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
3,2,5,6,7,6,6,6,5,6,6,3,5,6,6,61478fcbc820cdf835b652a5,cYszuGaptkk,27,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
6,7,6,2,2,5,5,6,3,1,3,2,2,2,2,5a81d2b6190420000155d995,Zl-50U1tsBM,53,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
3,7,2,2,3,6,4,2,2,4,4,3,2,3,2,543e85adfdf99b7356902e90,Zl-50U1tsBM,49,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,5,2,2,6,2,3,3,3,3,5,5,3,3,5,5b47e287bc06c90001f8b67d,VIqv8YRVDuY,37,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
6,7,6,6,6,6,6,7,2,1,1,6,3,3,2,5a81d2b6190420000155d995,2-m3SEGs0kM,53,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
6,6,2,6,7,2,2,5,6,6,6,1,5,5,7,61478fcbc820cdf835b652a5,VIqv8YRVDuY,27,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
4,6,3,2,3,4,4,2,3,6,4,2,2,2,2,543e85adfdf99b7356902e90,cYszuGaptkk,49,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
2,1,5,7,5,7,7,3,6,6,3,2,5,5,6,61478fcbc820cdf835b652a5,HO-GyyhtDnA,27,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
7,7,5,6,7,4,2,7,1,1,2,6,3,6,6,61478fcbc820cdf835b652a5,2-m3SEGs0kM,27,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
5,6,3,3,6,2,5,5,2,2,4,6,3,2,2,5b47e287bc06c90001f8b67d,pdzliNhlqWI,37,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
5,6,5,3,3,5,4,2,4,3,3,4,5,3,3,5c5cb335c378220001e5ed9b,Zl-50U1tsBM,55,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",DATA EXPIRED,Yes. For 3-4 years.,English,No,United Kingdom,Male,DATA EXPIRED,masc
7,7,2,5,7,5,1,6,2,3,3,3,5,2,3,61478fcbc820cdf835b652a5,Zl-50U1tsBM,27,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,2,6,1,1,3,2,2,5,5,5,2,3,2,5,5a81d2b6190420000155d995,HO-GyyhtDnA,53,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
6,7,6,6,7,4,6,7,2,2,3,6,4,7,3,543e85adfdf99b7356902e90,2-m3SEGs0kM,49,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
5,7,3,3,6,3,4,3,2,3,4,2,3,5,3,543e85adfdf99b7356902e90,VIqv8YRVDuY,49,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
5,6,4,3,6,2,6,5,2,2,2,6,3,2,3,5b47e287bc06c90001f8b67d,2-m3SEGs0kM,37,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
3,5,5,5,6,2,3,3,5,3,3,5,5,5,3,61a74f50a9217c6f76a4d0c8,pdzliNhlqWI,34,United Kingdom,United Kingdom,Wales,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
3,3,5,6,7,5,6,6,6,7,7,7,7,7,7,61a74f50a9217c6f76a4d0c8,HO-GyyhtDnA,34,United Kingdom,United Kingdom,Wales,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
5,6,6,5,7,3,3,3,5,3,3,5,3,5,5,61a74f50a9217c6f76a4d0c8,VIqv8YRVDuY,34,United Kingdom,United Kingdom,Wales,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
5,3,3,6,6,3,3,5,5,7,5,5,5,5,5,61a74f50a9217c6f76a4d0c8,cYszuGaptkk,34,United Kingdom,United Kingdom,Wales,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
3,5,3,3,6,5,5,2,5,3,2,5,3,5,5,61a74f50a9217c6f76a4d0c8,Zl-50U1tsBM,34,United Kingdom,United Kingdom,Wales,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
6,6,6,6,7,2,5,2,3,1,2,5,3,6,2,61a74f50a9217c6f76a4d0c8,2-m3SEGs0kM,34,United Kingdom,United Kingdom,Wales,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
4,5,3,4,4,6,5,4,4,4,3,3,4,4,3,6142013d4dd8ae5ca2b4329b,VIqv8YRVDuY,48,United Kingdom,United Kingdom,Scotland,Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,Yes,fem
2,3,2,1,2,5,7,2,6,6,2,6,6,3,3,5f9d8c7836c7202cdcc9aa28,Zl-50U1tsBM,33,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
7,7,7,6,5,2,2,1,3,1,1,7,2,4,3,56cefc4cb009e1000aa73684,2-m3SEGs0kM,30,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
2,2,3,1,1,7,7,2,6,6,2,7,3,2,3,5f9d8c7836c7202cdcc9aa28,HO-GyyhtDnA,33,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
3,3,3,3,3,6,6,4,4,5,3,5,3,2,6,6142013d4dd8ae5ca2b4329b,HO-GyyhtDnA,48,United Kingdom,United Kingdom,Scotland,Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,Yes,masc
4,2,7,7,7,7,7,6,5,7,4,4,4,6,7,56cefc4cb009e1000aa73684,cYszuGaptkk,30,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
5,7,6,6,5,4,1,1,3,2,7,7,4,3,5,56cefc4cb009e1000aa73684,pdzliNhlqWI,30,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
2,4,4,4,4,5,4,3,6,6,4,4,4,4,4,61fa94eb5719bc09cb835082,Zl-50U1tsBM,53,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
6,6,6,6,6,3,6,5,4,4,3,6,4,5,5,61fa94eb5719bc09cb835082,2-m3SEGs0kM,53,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
2,5,4,5,5,3,4,4,4,4,3,4,4,4,4,61fa94eb5719bc09cb835082,pdzliNhlqWI,53,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
5,5,5,4,6,2,3,4,2,2,2,4,4,5,4,6142013d4dd8ae5ca2b4329b,2-m3SEGs0kM,48,United Kingdom,United Kingdom,Scotland,Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,Yes,mix
3,2,4,2,5,4,5,4,3,2,3,7,5,4,4,56cefc4cb009e1000aa73684,HO-GyyhtDnA,30,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
5,6,6,3,2,7,7,4,6,7,2,7,3,4,3,56cefc4cb009e1000aa73684,Zl-50U1tsBM,30,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
2,3,4,3,3,4,5,5,6,6,4,5,4,4,6,61fa94eb5719bc09cb835082,HO-GyyhtDnA,53,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,4,4,5,4,5,6,4,4,4,2,4,3,2,3,6142013d4dd8ae5ca2b4329b,cYszuGaptkk,48,United Kingdom,United Kingdom,Scotland,Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,Yes,mix
7,7,7,7,7,2,3,2,6,2,1,7,3,7,3,5f9d8c7836c7202cdcc9aa28,2-m3SEGs0kM,33,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
7,7,2,3,7,2,2,3,6,6,1,7,6,2,2,5f9d8c7836c7202cdcc9aa28,pdzliNhlqWI,33,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
3,5,3,3,4,5,4,2,1,1,1,5,3,4,2,6142013d4dd8ae5ca2b4329b,pdzliNhlqWI,48,United Kingdom,United Kingdom,Scotland,Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,Yes,fem
