Electric/Acoustic,Distorted/Clear,Many Instruments/Few Instruments,Loud/Soft,Heavy/Light,High pitch/Low pitch,Wide pitch variation/Narrow pitch variation,Punchy/Smooth,Harmonious/Disharmonious,Clear melody/No melody,Repetitive/Non-repetitive,Complex rhythm/Simple rhythm,Fast tempo/Slow tempo,Dense/Sparse,Strong beat/Weak beat,prolific_id,stimulus_id
3,5,5,3,3,4,4,3,5,3,2,4,4,4,5,5c46c60f5aca820001f7d05d,HO-GyyhtDnA
3,3,3,6,6,3,5,5,3,6,4,6,6,6,6,597f88ce7b7b850001fa4f3d,cYszuGaptkk
1,7,6,3,5,1,3,5,2,3,2,6,4,6,5,5c8d4db8c6eef00001bd2510,HCTfaQg1fzc
5,5,5,4,5,3,4,4,5,3,2,4,4,4,3,5c46c60f5aca820001f7d05d,2-m3SEGs0kM
6,6,5,2,1,6,5,2,7,5,3,2,1,2,2,61362316891827226628509d,Lnbrdx2iNZQ
1,3,5,1,2,3,2,1,3,1,1,5,3,2,1,5a81d2b6190420000155d995,cU6os7foP1g
2,7,6,5,5,2,3,3,1,1,5,3,5,3,2,597f88ce7b7b850001fa4f3d,pdzliNhlqWI
3,6,6,4,4,4,5,4,5,5,3,5,3,4,3,5c4592d7f608210001a4b0a8,cYszuGaptkk
3,5,3,6,3,6,5,3,4,7,2,3,3,2,6,5c8d4db8c6eef00001bd2510,DHd-9Cx6fpc
5,6,3,6,6,3,3,6,2,2,5,6,5,2,3,5b47e287bc06c90001f8b67d,z8xZjjBKZI8
2,6,6,7,7,5,5,2,4,5,2,6,6,5,4,5a81d2b6190420000155d995,zabpEcBueg8
3,6,2,2,1,4,1,1,2,2,3,1,1,1,1,61362316891827226628509d,k8oFPfgOkzI
3,4,3,4,3,4,4,3,3,3,3,4,4,4,4,6156fe57a77ed18bda735726,XG7tiYSHwTo
7,2,5,1,1,6,1,1,6,7,7,6,1,1,2,61362316891827226628509d,uL3HLM6cWCE
2,5,3,5,3,3,6,3,3,3,3,6,3,3,4,5f005223a990f702918306fe,cYszuGaptkk
5,6,5,3,5,5,6,3,2,3,2,6,3,4,2,611bdc0a559f692248bf1c54,pdzliNhlqWI
3,6,6,6,6,2,3,4,2,2,2,6,4,5,4,5ee9e46e9087b300082d46cd,f6C_P7xu2fc
5,7,5,1,3,6,4,6,3,4,6,6,5,6,3,60fcae5006b60b192967e47f,qeFDbx2HsxQ
2,6,5,3,5,4,6,1,4,3,1,2,2,3,1,611bdc0a559f692248bf1c54,tDuM3Kd5fs4
2,6,6,3,3,3,5,2,2,2,2,5,3,5,4,5a81d2b6190420000155d995,tqvV2uFPCfs
6,6,4,4,5,4,3,3,2,5,4,3,3,5,2,5ce2cadbed552600199dc85c,VIqv8YRVDuY
1,7,7,2,4,3,4,3,5,5,1,2,2,3,1,5c4592d7f608210001a4b0a8,1eojD029X8E
3,5,3,3,3,6,3,2,7,7,6,6,2,2,3,5ee91869ec57d2169fca4494,HO-GyyhtDnA
5,4,7,5,3,5,7,3,3,5,1,7,3,5,2,6229ed79f7a1e9108676da48,lo68aakVEpc
6,7,7,6,5,5,6,6,1,4,5,5,4,5,4,5c4592d7f608210001a4b0a8,ELhRcGY6XyI
2,3,6,4,3,5,4,3,5,5,3,6,3,3,3,5e5556c0677c1055083ae16f,HO-GyyhtDnA
1,2,6,2,1,2,3,2,2,2,2,6,5,3,2,5a81d2b6190420000155d995,ixaVqD1Yzls
2,3,3,2,3,3,4,3,3,4,2,3,2,3,4,6156fe57a77ed18bda735726,tDuM3Kd5fs4
2,3,4,3,3,4,4,3,3,4,1,4,4,4,4,6156fe57a77ed18bda735726,jEtrbjHaZc8
2,3,6,5,1,6,4,2,7,7,6,6,6,5,5,60fcae5006b60b192967e47f,jg35mmYzh3I
1,3,3,1,6,1,7,1,3,5,1,6,1,3,1,5c4592d7f608210001a4b0a8,WZr7t3DXYsA
2,7,7,3,2,6,5,3,2,2,4,5,6,2,2,5a81d2b6190420000155d995,XiHahyPA14A
4,5,5,7,7,2,4,7,2,3,5,5,3,6,5,597f88ce7b7b850001fa4f3d,sS_hpPzuLQ8
6,5,2,3,5,6,4,3,6,5,2,6,4,3,3,5f58970c75be84000bd26e43,U8w09p6T8r4
2,3,5,3,5,5,6,2,4,3,2,3,2,3,1,611bdc0a559f692248bf1c54,xNGvheoGSrE
6,6,3,3,5,5,3,3,2,2,5,3,3,3,3,5e5556c0677c1055083ae16f,Zl-50U1tsBM
1,5,7,3,6,3,3,4,5,5,2,3,4,5,6,6229ed79f7a1e9108676da48,VIqv8YRVDuY
7,7,7,7,6,5,6,3,4,5,3,6,4,6,4,5c4592d7f608210001a4b0a8,htMLdB-qYr0
2,5,2,2,1,6,4,3,3,5,3,3,5,2,3,5f58970c75be84000bd26e43,9CRrye6_oFo
1,2,2,1,1,1,7,1,4,5,2,5,2,3,2,5c4592d7f608210001a4b0a8,9CRrye6_oFo
6,6,5,5,6,3,5,3,3,3,2,6,3,5,5,5f58970c75be84000bd26e43,ndzo2ZIWfiQ
4,6,7,4,4,5,4,4,7,7,4,1,4,4,7,5c46c60f5aca820001f7d05d,9h4cr4C1rhc
4,3,7,3,4,4,4,4,7,7,3,4,4,6,7,611bdc0a559f692248bf1c54,9h4cr4C1rhc
1,3,2,6,6,1,7,5,1,3,2,6,2,6,5,61362316891827226628509d,Jj-N2q3MRIc
3,6,3,5,6,3,4,3,3,3,2,5,4,4,4,5c46c60f5aca820001f7d05d,B3O1NwkOOe4
4,5,5,5,6,4,4,3,4,6,3,5,3,4,5,58f4a7947b2e410001c2edde,B3O1NwkOOe4
1,6,7,4,6,4,7,4,1,1,1,7,3,5,1,6229ed79f7a1e9108676da48,2-m3SEGs0kM
4,3,7,3,4,5,6,3,6,7,2,6,6,5,5,5b47e287bc06c90001f8b67d,9h4cr4C1rhc
2,2,2,1,3,3,6,2,3,3,2,3,2,2,6,5f005223a990f702918306fe,9IDLZyqx-60
3,6,6,6,7,2,5,6,2,2,6,6,5,5,5,60fcae5006b60b192967e47f,B3O1NwkOOe4
2,5,3,2,5,2,3,3,2,2,2,5,3,2,3,5b47e287bc06c90001f8b67d,MUq2VCSi-bs
1,4,6,3,6,2,5,2,4,5,2,6,2,4,2,5c4592d7f608210001a4b0a8,_tNKC2D_DK4
3,3,5,6,5,3,5,6,6,6,6,5,6,5,4,60fcae5006b60b192967e47f,SeLZVNxsX2w
2,2,5,3,3,5,5,2,5,5,3,3,4,5,5,5b47e287bc06c90001f8b67d,GUJ8PfvfQOU
2,6,6,3,3,6,6,2,4,3,5,5,5,5,4,60fcae5006b60b192967e47f,K2JvLAtwVcY
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,597f88ce7b7b850001fa4f3d,HO-GyyhtDnA
4,6,3,2,4,3,3,2,2,2,3,3,1,4,2,58f4a7947b2e410001c2edde,Kgdwd6Pqip4
2,6,6,3,6,3,5,4,3,4,2,5,4,4,3,5c4592d7f608210001a4b0a8,VIqv8YRVDuY
4,3,5,4,5,3,4,5,4,3,3,5,4,4,5,5c46c60f5aca820001f7d05d,8x2cXDumjKU
1,1,1,1,1,4,4,1,4,3,3,7,4,3,4,6156fe57a77ed18bda735726,BohuEtYqfOA
6,7,6,2,6,3,3,6,3,4,7,4,5,5,6,60fcae5006b60b192967e47f,2g5RT58wvMQ
7,6,5,7,7,5,5,2,2,2,3,3,2,6,5,61362316891827226628509d,Ig3eyG9baPw
1,1,3,1,1,2,3,3,4,5,6,3,3,3,2,5b47e287bc06c90001f8b67d,kxhDnxDm0RM
2,7,6,2,6,5,5,2,5,5,2,5,3,4,3,5c4592d7f608210001a4b0a8,pdzliNhlqWI
4,2,4,5,4,5,4,4,5,5,3,4,3,4,4,58f4a7947b2e410001c2edde,Y2zE_9YFstU
2,3,5,2,2,2,5,1,2,2,1,6,2,2,2,5f005223a990f702918306fe,M-ErishbROk
7,7,7,6,7,4,6,6,5,3,3,4,3,4,4,5c4592d7f608210001a4b0a8,2-m3SEGs0kM
1,3,4,3,3,5,5,2,3,4,2,3,2,3,3,611bdc0a559f692248bf1c54,nAX5Ib3h0bU
3,4,5,3,3,4,4,3,5,5,4,3,3,4,3,5c46c60f5aca820001f7d05d,Zl-50U1tsBM
4,2,3,3,4,5,4,3,7,7,4,3,2,4,5,58f4a7947b2e410001c2edde,zmd44gV9raw
4,2,3,3,4,5,4,3,7,7,4,3,2,4,5,58f4a7947b2e410001c2edde,KD1XHjYhvVU
2,6,5,5,6,3,2,2,1,2,6,6,3,4,3,5c5cb335c378220001e5ed9b,AYiWOamJVbk
2,6,3,2,7,2,5,3,2,3,3,5,3,5,5,5f005223a990f702918306fe,VIqv8YRVDuY
3,5,4,4,4,4,4,4,5,5,3,4,4,4,3,5c46c60f5aca820001f7d05d,cYszuGaptkk
3,3,5,3,5,3,4,5,4,2,3,5,3,3,2,5cec2831539ced0017fbc5f4,EsoVjRdPCoU
3,5,3,5,3,5,3,2,2,3,2,3,3,3,5,597f88ce7b7b850001fa4f3d,Zl-50U1tsBM
5,3,2,3,2,5,6,3,4,3,3,5,2,3,3,5f58970c75be84000bd26e43,6sKnzn9diL8
2,6,5,2,4,4,2,3,4,7,3,4,3,6,5,5c8d4db8c6eef00001bd2510,EXVVcmoPCbA
3,4,3,4,5,3,3,3,4,3,3,4,3,3,4,5cec2831539ced0017fbc5f4,viov3zTevto
2,3,5,3,4,3,3,2,2,2,2,6,3,3,3,5ee9e46e9087b300082d46cd,gtwklqUz1UY
6,5,5,7,7,6,6,7,1,1,1,6,2,6,7,61362316891827226628509d,pdzliNhlqWI
4,5,5,6,6,3,4,5,2,2,2,6,4,4,5,5ee9e46e9087b300082d46cd,nP-zU9Bn560
5,6,6,6,6,5,3,5,3,3,2,6,4,6,3,5f58970c75be84000bd26e43,2-m3SEGs0kM
5,5,3,6,4,4,3,5,2,2,4,5,4,3,4,5ee9e46e9087b300082d46cd,LmmNeskIG-c
4,3,4,3,3,4,3,3,3,2,3,3,4,3,3,5cec2831539ced0017fbc5f4,Z8klTI0cAiA
4,3,2,2,2,6,3,2,2,3,6,3,2,2,3,5f58970c75be84000bd26e43,Zl-50U1tsBM
4,3,2,2,3,4,3,2,2,5,6,3,3,4,5,5f58970c75be84000bd26e43,cYszuGaptkk
1,1,1,1,1,3,4,3,5,3,3,5,4,2,3,6156fe57a77ed18bda735726,Se_WPWR0ZMU
6,6,6,3,3,3,4,3,2,3,3,5,3,4,3,5c5cb335c378220001e5ed9b,48EkYd1GFhY
2,5,5,2,3,7,7,1,3,5,2,6,4,2,2,61478fcbc820cdf835b652a5,ZHYihxwUzbM
4,2,3,4,5,4,4,4,6,6,4,4,3,4,6,58f4a7947b2e410001c2edde,_JIlOyI0LUA
1,3,2,5,3,3,2,3,4,5,6,2,3,3,5,5c8d4db8c6eef00001bd2510,oWFVKWZxhJU
1,3,2,5,3,3,2,3,4,5,6,2,3,3,5,5c8d4db8c6eef00001bd2510,XcdNtsFiLi4
3,6,3,3,6,2,3,4,2,1,1,6,3,4,4,5ee9e46e9087b300082d46cd,GvMmTsqExiw
3,6,3,2,3,3,3,2,2,3,3,3,4,5,2,5f58970c75be84000bd26e43,pdzliNhlqWI
5,5,4,5,4,6,3,4,3,5,4,5,5,4,5,5cec2831539ced0017fbc5f4,AsBTxUxT8-I
1,1,2,1,1,4,4,1,7,7,5,4,4,4,4,6156fe57a77ed18bda735726,YlE0pteWuR8
3,2,2,2,2,3,5,2,6,3,2,2,5,1,3,61478fcbc820cdf835b652a5,6UKj4It_B44
3,4,5,5,4,4,3,4,5,4,3,4,4,3,3,5cec2831539ced0017fbc5f4,GGlOzSB1R-w
1,7,7,5,5,3,3,3,2,5,3,2,3,6,5,5c8d4db8c6eef00001bd2510,DE15rbeNgLI
6,6,5,6,5,5,5,3,3,3,4,5,5,5,4,5c5cb335c378220001e5ed9b,lo68aakVEpc
5,2,3,4,2,4,5,3,6,6,2,2,3,4,5,5c8d4db8c6eef00001bd2510,K8KoD8249XE
3,5,5,6,6,3,4,3,2,2,3,6,3,5,4,5ee9e46e9087b300082d46cd,A_GQGfxzc6k
5,4,3,4,5,5,5,4,4,5,5,5,4,3,5,5cec2831539ced0017fbc5f4,c62P3ERJ3_s
2,2,3,3,2,3,4,1,3,3,2,4,2,3,1,5b47e287bc06c90001f8b67d,feHcsAdEcbI
7,7,6,6,6,3,6,6,2,2,3,5,5,5,6,61478fcbc820cdf835b652a5,3IT9g-IHkcE
7,7,7,7,7,1,4,7,1,4,4,4,4,4,4,6156fe57a77ed18bda735726,pdzliNhlqWI
3,6,3,3,3,4,3,4,3,3,4,3,3,3,4,5ee9e46e9087b300082d46cd,iQF1XSOxHcs
6,5,5,4,5,5,5,6,5,5,6,5,5,6,5,5cec2831539ced0017fbc5f4,fd-TEgqVsXY
5,4,2,4,3,4,1,3,2,3,3,1,3,3,2,5c8d4db8c6eef00001bd2510,VIqv8YRVDuY
3,3,3,5,3,4,5,4,4,3,4,4,3,4,3,5cec2831539ced0017fbc5f4,E-7oPgt5dn8
2,3,2,5,2,5,6,3,4,6,2,2,3,1,6,5c8d4db8c6eef00001bd2510,HO-GyyhtDnA
3,3,4,3,4,2,5,5,5,4,5,5,5,5,4,5b47e287bc06c90001f8b67d,9cEyFO2Eqo4
6,5,5,4,5,3,5,4,2,2,1,5,2,6,3,5ee9e46e9087b300082d46cd,VhOKmLf9JY8
3,4,4,5,4,4,3,4,3,4,4,4,3,4,3,5cec2831539ced0017fbc5f4,26hYGh4SYX4
5,5,5,5,5,4,5,3,2,2,1,6,3,5,2,5ee9e46e9087b300082d46cd,hgORULxqBqU
3,4,3,3,3,2,3,3,4,5,4,4,3,3,3,5cec2831539ced0017fbc5f4,VIqv8YRVDuY
2,5,3,2,6,3,5,2,3,3,2,3,2,4,2,5ee9e46e9087b300082d46cd,jk0uhPvBnaI
5,5,3,3,6,2,3,3,2,2,2,6,3,3,3,5b47e287bc06c90001f8b67d,m2fzOo3-Lq4
1,1,3,3,2,3,2,1,5,2,6,3,2,2,2,61478fcbc820cdf835b652a5,_H9hUA0Ck8c
6,6,5,6,7,2,4,5,2,2,2,6,4,3,4,5ee9e46e9087b300082d46cd,2-m3SEGs0kM
2,5,6,5,3,4,6,2,3,5,1,7,2,2,3,543e85adfdf99b7356902e90,5PEpjVowR90
3,6,5,3,3,5,4,3,3,4,3,4,5,4,4,5c5cb335c378220001e5ed9b,u0DskPo_-dQ
3,3,3,2,3,6,3,1,4,3,3,3,6,2,2,5c5cb335c378220001e5ed9b,q-7SBSxKxKo
4,5,5,5,6,3,4,3,3,3,3,4,3,4,4,58f4a7947b2e410001c2edde,972oFsnpDmE
2,6,3,3,7,1,6,2,2,1,1,5,2,3,2,5f005223a990f702918306fe,2-m3SEGs0kM
6,7,7,7,7,2,6,7,7,6,6,7,5,7,7,61362316891827226628509d,n2SA7dZQWyU
6,6,7,6,6,6,5,3,2,3,2,6,3,6,3,611bdc0a559f692248bf1c54,2-m3SEGs0kM
3,5,5,5,5,5,4,3,4,4,3,5,4,4,4,58f4a7947b2e410001c2edde,Lo_x8RN_x2Y
2,2,4,2,3,4,4,3,4,4,3,4,4,4,4,6156fe57a77ed18bda735726,-vSutSWNgLU
4,5,2,3,2,2,2,2,5,3,2,3,3,2,5,5f58970c75be84000bd26e43,-o98tc5dDUI
1,3,2,3,2,5,3,3,3,4,3,3,4,3,3,5cec2831539ced0017fbc5f4,OxNe4IUIVk4
6,6,5,6,6,3,5,5,2,3,5,3,5,5,6,597f88ce7b7b850001fa4f3d,VIqv8YRVDuY
3,5,3,4,5,4,4,6,3,5,4,4,4,4,4,6156fe57a77ed18bda735726,ebUStbjgKXE
3,7,5,7,7,2,3,6,3,2,3,5,3,5,5,5c5cb335c378220001e5ed9b,wxbvq4A02uQ
1,5,6,6,4,3,5,4,2,5,1,2,2,6,5,5c8d4db8c6eef00001bd2510,rjylcwEXkPU
5,6,5,6,6,2,3,3,2,3,3,5,3,2,3,5b47e287bc06c90001f8b67d,QPABdbp7RFw
7,7,7,7,7,1,4,6,2,4,3,4,5,4,7,6156fe57a77ed18bda735726,lk2g6a0eS88
6,6,3,3,3,3,3,3,2,2,3,5,5,4,4,5c5cb335c378220001e5ed9b,xfIDBV2R5fw
3,4,5,4,4,5,4,4,3,4,3,4,3,3,4,5cec2831539ced0017fbc5f4,VFXSd8qc7Xk
5,3,6,5,6,3,3,2,3,6,6,3,3,5,5,5f58970c75be84000bd26e43,VIqv8YRVDuY
5,3,2,4,5,3,3,4,5,5,3,3,4,3,3,5cec2831539ced0017fbc5f4,RKhuCkwN-HQ
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6156fe57a77ed18bda735726,cYszuGaptkk
2,2,5,5,2,4,3,2,2,2,2,7,3,3,2,61478fcbc820cdf835b652a5,sbqlihZzH1w
3,3,3,3,3,5,4,4,3,3,4,4,4,4,4,6156fe57a77ed18bda735726,Zl-50U1tsBM
2,2,3,2,3,3,4,3,2,2,5,5,3,3,4,5ee9e46e9087b300082d46cd,02qnqWCCdaI
5,5,6,4,3,6,6,4,2,6,1,3,3,5,4,5c8d4db8c6eef00001bd2510,rKe2vkFIUbY
3,4,3,3,3,2,3,3,3,3,4,3,3,2,3,5cec2831539ced0017fbc5f4,qymG5taSseY
1,7,5,3,6,3,6,2,1,3,1,5,5,6,2,5c8d4db8c6eef00001bd2510,aUOl_DWdEu8
3,3,3,3,2,5,5,3,5,4,3,4,3,3,4,58f4a7947b2e410001c2edde,Zl-50U1tsBM
3,4,3,4,4,3,4,3,3,4,2,3,3,4,3,5cec2831539ced0017fbc5f4,TLdsiPBq3IE
3,4,3,3,4,3,4,3,3,3,4,5,4,4,4,5cec2831539ced0017fbc5f4,XF6lXzF4ltI
3,5,5,5,6,3,5,3,3,3,2,4,3,5,4,58f4a7947b2e410001c2edde,pdzliNhlqWI
6,7,5,2,4,3,4,3,1,1,4,5,3,5,3,5c5cb335c378220001e5ed9b,_ob7euNGFxw
3,4,3,3,4,3,3,3,3,4,5,4,3,2,3,5cec2831539ced0017fbc5f4,eL-YIdxfu3A
6,6,2,6,3,5,6,2,3,5,2,2,3,1,5,5c8d4db8c6eef00001bd2510,cYszuGaptkk
3,4,4,5,4,4,3,4,3,4,4,4,3,4,3,5cec2831539ced0017fbc5f4,8on6Bja3ymY
6,6,3,1,4,3,3,3,2,2,3,5,3,3,3,5c5cb335c378220001e5ed9b,-KKsNKY4V8k
4,6,5,5,6,3,4,3,3,3,3,5,3,4,3,58f4a7947b2e410001c2edde,2-m3SEGs0kM
6,6,6,6,6,4,4,3,3,4,2,6,3,4,3,5c5cb335c378220001e5ed9b,hgORULxqBqU
4,3,3,4,3,3,4,4,3,3,4,3,3,4,3,5cec2831539ced0017fbc5f4,2-m3SEGs0kM
5,7,7,4,6,2,6,2,2,2,2,3,4,6,4,5c8d4db8c6eef00001bd2510,2-m3SEGs0kM
2,3,4,3,6,3,5,3,2,2,2,6,2,5,3,5ee9e46e9087b300082d46cd,e7urnfBBh3M
6,3,4,5,3,6,4,3,4,3,3,2,5,3,3,5c5cb335c378220001e5ed9b,XRclPERrLVc
1,2,5,2,1,5,2,2,3,2,2,6,2,3,3,61478fcbc820cdf835b652a5,76xq8R9cEOI
2,7,6,4,6,2,6,5,3,3,2,6,3,6,3,543e85adfdf99b7356902e90,qkvhvZQW2rM
6,6,3,6,5,4,3,3,2,2,4,2,2,2,2,5ee9e46e9087b300082d46cd,Zl-50U1tsBM
5,6,5,6,6,3,4,5,2,2,4,3,3,3,4,5ee9e46e9087b300082d46cd,VIqv8YRVDuY
3,6,3,3,4,3,3,4,2,2,3,4,3,3,4,6156fe57a77ed18bda735726,x75PlcuAiNc
3,5,3,3,6,3,2,3,3,4,5,6,3,3,3,5b47e287bc06c90001f8b67d,8y6pDQTKjrk
5,7,5,3,6,2,3,2,2,3,2,3,2,5,3,5f58970c75be84000bd26e43,WkkrKcyoiA4
7,7,7,6,6,2,5,3,2,1,3,6,5,5,5,597f88ce7b7b850001fa4f3d,2-m3SEGs0kM
5,7,6,7,5,5,5,6,1,3,3,2,3,5,4,5c8d4db8c6eef00001bd2510,Or8zUkmZGNc
1,3,3,2,2,6,6,1,6,6,4,3,2,3,1,611bdc0a559f692248bf1c54,HO-GyyhtDnA
2,6,3,5,3,3,5,2,3,2,1,2,3,2,2,5f005223a990f702918306fe,Zl-50U1tsBM
3,6,5,3,5,5,3,3,3,4,3,5,3,4,3,5c5cb335c378220001e5ed9b,LEmyGcnBMms
6,6,3,3,6,2,6,2,3,2,2,5,2,3,5,5f005223a990f702918306fe,pdzliNhlqWI
2,2,3,2,3,6,2,1,5,5,6,2,2,2,2,61362316891827226628509d,Zl-50U1tsBM
3,5,4,6,6,3,3,3,2,2,3,5,2,6,3,5ee9e46e9087b300082d46cd,fzl2R57Xsx0
2,3,3,3,3,6,5,2,5,5,3,4,3,2,3,611bdc0a559f692248bf1c54,Zl-50U1tsBM
5,6,3,2,3,4,3,3,1,3,5,3,4,3,4,5ee9e46e9087b300082d46cd,NLBZzszOhx0
6,6,3,6,5,3,3,6,2,3,5,3,3,5,4,5ee9e46e9087b300082d46cd,e0CG3x4Z_fk
6,3,5,6,7,2,5,4,5,3,3,5,2,6,6,61362316891827226628509d,cYszuGaptkk
3,2,4,4,4,4,4,4,6,7,5,4,4,4,6,58f4a7947b2e410001c2edde,u_cbkgWZaM8
4,5,6,6,6,6,5,5,2,2,4,3,5,3,6,5c8d4db8c6eef00001bd2510,oBedP34gnXw
6,6,3,3,3,3,3,3,2,2,3,5,5,4,4,5c5cb335c378220001e5ed9b,oBedP34gnXw
3,2,3,3,2,4,3,3,2,2,3,5,2,3,3,5ee9e46e9087b300082d46cd,jJc3CUlCiOo
2,3,5,4,3,3,3,2,3,3,3,5,4,3,2,5b47e287bc06c90001f8b67d,czj-OJr9gFs
3,5,3,3,4,4,2,3,4,4,7,2,4,2,3,5ee9e46e9087b300082d46cd,BooeikkiNKw
4,3,3,4,6,5,4,3,6,6,5,4,3,4,6,58f4a7947b2e410001c2edde,VIqv8YRVDuY
1,6,6,4,6,3,6,3,3,4,2,6,3,6,2,543e85adfdf99b7356902e90,tunMW9JZVCc
6,6,5,6,6,6,6,4,2,3,3,4,5,5,5,5c5cb335c378220001e5ed9b,vFlpklOfoaI
3,4,5,6,6,4,5,3,3,3,3,6,2,5,2,5ee9e46e9087b300082d46cd,NHcDF9wyXpM
3,5,2,2,6,2,4,3,3,3,5,6,3,3,3,5b47e287bc06c90001f8b67d,Mmr-i3_1sFc
6,7,4,3,6,4,5,5,3,3,2,7,5,4,3,543e85adfdf99b7356902e90,Rk2yWHQjYJI
2,4,6,6,7,4,5,7,2,5,4,7,7,6,7,543e85adfdf99b7356902e90,e6CJ0qsyJjQ
3,4,3,4,4,3,3,4,5,5,5,4,4,5,5,5cec2831539ced0017fbc5f4,laOxJUcIOdE
4,3,3,4,3,3,3,2,3,3,2,3,3,2,3,5cec2831539ced0017fbc5f4,pdzliNhlqWI
2,2,3,3,2,4,3,2,5,5,3,5,3,5,2,5b47e287bc06c90001f8b67d,kJUOvHAZmVk
1,1,6,1,1,7,7,2,3,2,2,7,1,5,2,61478fcbc820cdf835b652a5,14kqmlI3G80
2,5,3,2,6,3,5,2,3,3,2,3,2,4,2,5ee9e46e9087b300082d46cd,w4zL859ehzU
1,5,6,2,6,2,3,3,3,2,3,5,3,2,1,5b47e287bc06c90001f8b67d,CfmWvEX_r7Y
3,6,6,4,5,3,6,6,2,3,3,6,4,6,6,543e85adfdf99b7356902e90,mPCh3D21qZE
1,5,6,7,7,2,7,5,1,1,1,7,2,5,3,61478fcbc820cdf835b652a5,yxkQMmtVeG8
4,3,3,4,5,5,4,5,5,5,4,5,5,5,5,5cec2831539ced0017fbc5f4,Zl-50U1tsBM
3,6,4,6,7,2,5,4,2,2,1,3,4,6,4,5ee9e46e9087b300082d46cd,rJkc-PV3my0
6,3,3,1,1,6,5,1,3,3,4,5,4,2,2,5c5cb335c378220001e5ed9b,FhyVUb25Ilc
2,3,4,2,2,6,6,2,5,5,2,4,4,2,5,543e85adfdf99b7356902e90,zaOUWigiEVM
3,3,5,5,5,3,7,3,6,7,6,1,3,3,6,61478fcbc820cdf835b652a5,Zie8xaLG8_M
3,6,6,6,6,5,5,6,4,5,1,6,3,4,4,5c5cb335c378220001e5ed9b,wI1q70-bcQE
3,3,3,6,3,4,5,5,3,3,3,3,3,3,3,5ee9e46e9087b300082d46cd,cYszuGaptkk
3,3,3,2,2,6,4,2,5,5,4,5,3,4,4,60fcae5006b60b192967e47f,Y2zE_9YFstU
2,5,5,4,4,6,6,2,3,3,3,7,2,3,2,543e85adfdf99b7356902e90,RIotfIo1Blc
7,7,7,7,7,3,7,7,1,1,1,4,4,6,7,6156fe57a77ed18bda735726,WiZbb-QOStc
2,4,5,3,2,3,3,2,3,3,3,2,3,3,3,5cec2831539ced0017fbc5f4,FvUgpHx9nKs
4,4,4,6,4,4,4,4,4,5,4,4,4,4,6,58f4a7947b2e410001c2edde,3BMd4oMNAFg
2,2,2,1,1,5,5,1,5,5,3,2,2,2,4,61362316891827226628509d,HO-GyyhtDnA
2,5,5,3,4,3,5,2,3,2,2,5,3,4,3,58f4a7947b2e410001c2edde,iD1Eac2X6A4
2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,6156fe57a77ed18bda735726,HO-GyyhtDnA
6,3,5,3,3,5,3,2,4,5,3,5,5,5,3,5c5cb335c378220001e5ed9b,YX2Ozh9Msf0
2,3,2,2,2,6,5,2,6,6,3,3,3,2,6,5f58970c75be84000bd26e43,HO-GyyhtDnA
3,1,4,4,3,5,4,4,6,7,4,4,3,3,5,58f4a7947b2e410001c2edde,HO-GyyhtDnA
3,4,3,3,5,4,4,3,3,4,3,3,3,4,3,5cec2831539ced0017fbc5f4,bP5Wlc0Na8w
5,4,3,4,5,5,5,4,4,5,5,5,4,3,5,5cec2831539ced0017fbc5f4,mt9b5uwiq-w
5,4,3,4,5,5,5,4,4,5,5,5,4,3,5,5cec2831539ced0017fbc5f4,FYpPMELi0Co
7,7,7,7,7,1,4,4,4,4,4,4,4,4,4,6156fe57a77ed18bda735726,2-m3SEGs0kM
7,7,6,5,3,4,2,2,5,5,3,7,6,3,2,61478fcbc820cdf835b652a5,yRUiwRKk6QM
4,2,4,4,4,4,4,4,6,7,4,4,3,4,7,58f4a7947b2e410001c2edde,cYszuGaptkk
5,6,5,5,5,4,5,4,5,5,3,6,5,3,4,5c5cb335c378220001e5ed9b,InjI6hTzBNQ
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6156fe57a77ed18bda735726,VIqv8YRVDuY
3,5,3,5,5,3,4,2,2,2,2,6,3,5,4,5ee9e46e9087b300082d46cd,i2-2px8n-64
3,7,6,7,7,6,6,7,3,5,5,2,1,3,5,61478fcbc820cdf835b652a5,kFkIC-XjFp0
3,3,5,6,3,5,5,3,3,3,3,5,2,3,4,5ee9e46e9087b300082d46cd,daHsUZiM6p8
1,2,3,3,2,7,7,2,3,7,2,2,3,5,2,61478fcbc820cdf835b652a5,9lIP11Pbu10
1,3,5,4,5,5,6,3,3,5,2,7,3,4,2,543e85adfdf99b7356902e90,UZCoc30OxOE
3,3,3,6,3,5,4,3,2,3,1,6,2,2,2,5ee9e46e9087b300082d46cd,g0DI5tPiPPM
2,7,6,4,5,3,2,3,2,5,3,3,4,5,3,5c8d4db8c6eef00001bd2510,pdzliNhlqWI
3,3,2,7,7,3,3,2,3,2,2,3,3,1,2,61478fcbc820cdf835b652a5,Xh-dQTJAaqE
4,3,3,4,4,3,4,3,3,4,3,3,4,3,3,5cec2831539ced0017fbc5f4,cYszuGaptkk
